province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Tuyên Quang,Nhà Hàng Khách sạn Hoa Mai 1,Không có link,Không có mô tả,0,"Di tích Thành nhà Mạc, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng 3 Chữ Lồng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNKCM8cz-1nnxFJnf74inAvANHAXA3IQFxftnpB=s10000,4.1,Air conditioning
Tuyên Quang,Nhà Nghỉ Dream,https://www.agoda.com/vi-vn/vi-vn/nha-nghi-dream/hotel/tuyen-quang-vn.html,Không có mô tả,0,"Chùa An Vinh, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Đầu Bò",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPBHYHCwlql8lc6eV27RDyCLg_31Ead5GgMr0KS=s10000,3.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tuyên Quang,Khách sạn Thành Trung,Không có link,Không có mô tả,0,"Thiền viện Trúc Lâm Chính Pháp, Cảng hàng không Quốc tế Nội Bài, Ẩm thực Việt 2",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPMQtfZG7NjkwUgJfaBCGvp_xKIkyvVePd7aozi=s10000,3.8,"Free Wi-Fi, Air conditioning, Full-service laundry"
Tuyên Quang,Hotel Việt Thắng,Không có link,Không có mô tả,0,"Tượng đài Chiến Thắng Sông Lô, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Phú Quý",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN3Vp8xUP0axQTkJfNpW7GHb1mzzFaZqKEBAdRY=s10000,2.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tuyên Quang,Homestay PàiBjooc,http://fb.com/HomestayPaibjooc,Không có mô tả,0,"Chùa Hang, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Royal Tuyên Quang",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOj_aW57iAQmKX84yt2tiMynIoYODUf7hwZ08lh=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tuyên Quang,Nhà nghỉ Thành Trung 292,Không có link,Không có mô tả,0,"Chùa An Vinh, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Biển Rừng",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipP0XJaxkO8fu4Mz-4WwJSrnJ5vOUf-GgT4l1N7_=s10000,4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,Van Trang Garden Hotel II,Không có link,Không có mô tả,470000,"Chùa Phật Ngọc Xá Lợi, Cảng Hàng Không Quốc Tế Cần Thơ, Hoa Sơn Quán - Vĩnh Long",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMdIpKvd8n1VFXbZvHrS7TNwSxmT_vtRthX68Xf=s10000,2.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,Khách sạn Mekong Star,Không có link,Không có mô tả,410000,"Văn Thánh Miếu vĩnh long, Cảng hàng không quốc tế Tân Sơn Nhất, Tiệm Ăn Đồng Khánh Vĩnh Long",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNkBTKaxwc4Us7c4ym8yYn0xRQ7zhWRinKihvzj=s10000,3.4,"Breakfast ($), Free Wi-Fi, Free parking, Restaurant, Room service, Business centre, Child-friendly, Smoke-free property"
Vĩnh Long,Khách Sạn Phước Hưng 3,Không có link,Không có mô tả,693600,"Bảo Tàng Tỉnh Vĩnh Long, Cảng hàng không quốc tế Tân Sơn Nhất, Quán cơm Tân Tân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNtI7tSBDBc2Fhj37J11VPLUPuSfsjNOERZud8=s10000,3.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,Phuoc Thanh IV Hotel Vĩnh Long,https://www.facebook.com/Phuocthanhivhotelofficial,Không có mô tả,790000,"Văn Thánh Miếu vĩnh long, Cảng hàng không quốc tế Tân Sơn Nhất, ẨM THỰC CHAY HOA SEN VĨNH LONG",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipNMgNHnmz0Lff-Me0QyqcIugchpF86Eu7m7lMdk=s10000,2.7,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Full-service laundry, Business centre"
Vĩnh Long,Phước Hưng 1,Không có link,Không có mô tả,415820,"Văn Thánh Miếu vĩnh long, Cảng hàng không quốc tế Tân Sơn Nhất, Tiệm Buffet Lẩu & Nướng Nhà Ngân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNWr3-0VO3Na6IAMB8N7BXrYI2pq00hx10xRAba=s10000,3.3,"Free Wi-Fi, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry"
Vĩnh Long,Khách Sạn Vân Trang,Không có link,Không có mô tả,430000,"Bảo Tàng Tỉnh Vĩnh Long, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng Chiêu Ký",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipNpuW-seov-U_kRv_tMqQi5B_T-d3zsGKJvwLez=s10000,3.5,"Free Wi-Fi, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry"
Vĩnh Long,Ngoc Phuong Homestay - Bungalow with Garden View,https://www.bluepillow.com/search?p_id=589de3d77c00cb10c8d92bb1&dest=bkng&cat=House&accomodationids=59437ec77c00cb0e64303d81,Không có mô tả,753267,"Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Phương Thủy",Không có hạng sao,https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/46933866.jpg?k=270a7cd0f0df21565156ce4269f3f6f1695b75c3c0fadbda3fb3b327f2fb3c3d&o=,2.6,"Điều hòa nhiệt độ, Xe đưa đón ra sân bay, Ban công, Phù hợp với trẻ em, Giường cũi, Trung tâm thể dục, Kệ bàn là, Sân hiên, Chấp nhận vật nuôi, Không hút thuốc, Máy giặt, Wi-Fi miễn phí"
Vĩnh Long,Ruby Hotel Vĩnh Long,http://khachsanvinhlong.com/,Không có mô tả,0,"Văn Thánh Miếu vĩnh long, Cảng hàng không quốc tế Tân Sơn Nhất, Tiệm Buffet Lẩu & Nướng Nhà Ngân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPDGH-d9H8Rwf87YzBFixSsybIQqmbjEpUnUj8z=s10000,3.1,"Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible, Child-friendly"
Vĩnh Long,Bình An Village,Không có link,Không có mô tả,1000765,"Văn Thánh Miếu vĩnh long, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng ẨM THỰC PHỐ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNyHjGobEVH0CyTRUmldirHEuot0mlUumk9Z1hZ=s10000,2.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,Mekong Riverside Homestay an bình vĩnh long,Không có link,Không có mô tả,800000,"Khu Du Lịch Vinh Sang, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Phương Thủy",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMfoD79ICSGfY1v4I4BlYh4_RC2AOjm9-1ZkCMn=s10000,2.6,"Free breakfast, Free Wi-Fi, Outdoor pool, Air conditioning, Pet-friendly, Spa, Restaurant, Airport shuttle, Full-service laundry"
Vĩnh Long,Nhà Dừa CocoHome Vĩnh Long,Không có link,Không có mô tả,0,"Tien Chau Pagoda, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Dừa CocoHome Vĩnh Long",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMatVh6I4MdMLXrwZ-5Cr677V7e7JFNQPxuwYtW=s10000,2.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,Nhà nghỉ Homestay KV,Không có link,Không có mô tả,280000,"Nhà cổ Bình Thủy, 91B, Cảng Hàng Không Quốc Tế Cần Thơ, Bình Thuỷ Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMo7NZpCS_Q0FkfJ0Zidr3Ngr25XqIkVujPFgLw=s10000,3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,PHƯỚC HƯNG 2,Không có link,Không có mô tả,886891,"Bảo Tàng Tỉnh Vĩnh Long, Cảng hàng không quốc tế Tân Sơn Nhất, Quán cơm Tân Tân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPADllYoTHPC0VbPrmx4MuWAiIhjxFkzn36Apiq=s10000,3.6,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry"
Vĩnh Long,Hotel Phước Thịnh,Không có link,Không có mô tả,500000,"Chùa Phật Ngọc Xá Lợi, Cảng Hàng Không Quốc Tế Cần Thơ, Hoa Sơn Quán - Vĩnh Long",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOD4xFHejyxb3a-j0hW13NiANMaw3gfUaXVNf14=s10000,2.3,"Free breakfast, Free Wi-Fi, Hot tub, Air conditioning, Airport shuttle, Full-service laundry"
Vĩnh Long,Khách Sạn Minh Khuê,Không có link,Không có mô tả,530000,"Bảo Tàng Tỉnh Vĩnh Long, Cảng hàng không quốc tế Tân Sơn Nhất, Quán cơm Tân Tân",Khách sạn 1 sao,https://lh5.googleusercontent.com/p/AF1QipNpMM6W_d8x8Mcq-bWS4yD64JabAzoPBEBB_Gmm=s10000,3.6,"Free Wi-Fi, Free parking, Air conditioning, Airport shuttle, Full-service laundry, Child-friendly"
Vĩnh Long,Khách sạn Thiên Thanh,Không có link,Không có mô tả,420000,"Bảo Tàng Tỉnh Vĩnh Long, Cảng hàng không quốc tế Tân Sơn Nhất, Tiệm Ăn Đồng Khánh Vĩnh Long",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipNOySIOrnzr1GSVwuFO1_EaO7yzaLKCrIqgDY-r=s10000,3.5,"Free Wi-Fi, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,Homestay canthoriver,Không có link,Không có mô tả,325125,"Nhà cổ Bình Thủy, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Ăn Gia Đình Ngày Mới",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOjwwNG2x1mtEMMZtODh49M6KVw57NboaErRmGi=s10000,2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,MEKONG NATURE LODGE,Không có link,Không có mô tả,1300000,"Tien Chau Pagoda, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Dừa CocoHome Vĩnh Long",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN-7GwQmAn4Tm0TLr9mNyoUHfRSjRRhrlHBeUxc=s10000,2.5,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Full-service laundry"
Vĩnh Long,One Hotel - Massage TOKUDA,https://www.facebook.com/profile.php?id=100094159129982&mibextid=ZbWKwL,Không có mô tả,931500,"Bảo Tàng Tỉnh Vĩnh Long, Cảng hàng không quốc tế Tân Sơn Nhất, Quán cơm Tân Tân",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNwY7LF57JeRjJf-OdW9Jo0hpJYHu9e4GdnpUjG=s10000,3.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Long,Sun-soaked |  Vegetarian-Friendly | Breakfast Included,Không có link,Không có mô tả,1205433,"Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng Hương Sen",Không có hạng sao,https://images.trvl-media.com/lodging/75000000/74010000/74004900/74004847/e0018b49_z.jpg,2.5,"Ban công, Phù hợp với trẻ em, Bếp, Sân hiên, Không hút thuốc, Máy giặt, Đỗ xe miễn phí, Wi-Fi miễn phí"
Vĩnh Phúc,Flamingo Dai Lai - Hilltop Villa H226,https://www.bluepillow.com/search?p_id=589de54a7c00cb10c8d94588&dest=bkng&cat=Apartment&accomodationids=64c8d433a1247fa35c642005,Không có mô tả,1240313,"Cảng hàng không Quốc tế Nội Bài, Bamboo Restaurant",Không có hạng sao,https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/481243730.jpg?k=764b4f3f21a6e6ba519b9e8463c1da17006d1a330449ffa2f21df486d2b3abd2&o=,3.5,"Điều hòa nhiệt độ, Giường cũi, Trung tâm thể dục, Bể bơi trong nhà, Kệ bàn là, Bếp, Bể bơi ngoài trời, Sân hiên, Không hút thuốc, Truyền hình cáp, Máy giặt, Có lối đi cho xe lăn, Đỗ xe miễn phí, Wi-Fi miễn phí"
Vĩnh Phúc,Khách Sạn DIC Star Vĩnh Phúc,http://vinhphuc.dicstar.com/,"Khách sạn cao cấp có phòng sang trọng, nhà hàng, bể bơi và spa. Một số phòng nhìn ra hồ.",1778304,"Đầm Vạc, Ga Vĩnh Yên, Cảng hàng không Quốc tế Nội Bài, Dê Tây Nguyên Vĩnh Yên",Khách sạn 5 sao,https://images.trvl-media.com/lodging/35000000/34570000/34562000/34561955/6512f3bd_z.jpg,3.2,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Child-friendly"
Vĩnh Phúc,Crowne Plaza Vinh Yen City Centre by IHG,https://www.ihg.com/crowneplaza/hotels/us/en/vinh-yen-city/hanvy/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-VN-_-HANVY,Không có mô tả,2600517,"Ga Vĩnh Yên, Cảng hàng không Quốc tế Nội Bài, NHÀ HÀNG 3 LẨU",Khách sạn 5 sao,https://lh5.googleusercontent.com/p/AF1QipOuO71ctH-v6H8fc8XK894CogwwidP0vESx6q5h=s10000,4,"Breakfast ($), Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Vĩnh Phúc,Nice Dream Hotel Vĩnh Phúc,https://nicedreamhotel.com.vn/,Không có mô tả,567800,"Cảng hàng không Quốc tế Nội Bài, Nhà hàng Bích Hoa",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipMuM7NIJhH7oXuo5beBP3gplLYm5V2i9LJENnGi=s10000,2.7,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Vĩnh Phúc,iRest Cosmopolis Vinh Yen,Không có link,Không có mô tả,1501405,"Đầm Vạc, Cảng hàng không Quốc tế Nội Bài, Nhà hàng lẩu ngựa Khương Duy 2",Không có hạng sao,https://images.trvl-media.com/lodging/75000000/74190000/74188500/74188461/4d0b13dd_z.jpg,3.8,"Free Wi-Fi, Free parking, Air conditioning, Fitness centre, Bar, Airport shuttle, Full-service laundry, Business centre, Child-friendly, Smoke-free property"
Vĩnh Phúc,Thang Loi Tam Dao Hotel,Không có link,"Khách sạn bình dân có phòng hát karaoke và quầy bar/nhà hàng, phòng xông hơi và phòng tập.",307682,"Thác Bạc, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Dương Xỉ",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipO0XCqyibvjILB-C9gvmKUf5DKmVK0HFzhNUhGh=s10000,3.9,"Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry, Child-friendly"
Vĩnh Phúc,Habibi Hotel,https://www.facebook.com/profile.php?id=61552466865299,Không có mô tả,381533,"Cầu Xuân Phương - Quốc Lộ 2, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Mạnh Hương",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPMNeRKZBzSTDHVN1YH-3b8jloUWk1bKeEOAEYl=s10000,2.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Phúc,Mạnh Quân Luxury Hotel,http://manhquanluxuryhotel.com/,"Phòng ở bài trí ấm cúng trong khách sạn cao cấp có nhà hàng, phòng tập thể dục và spa.",1142853,"Đầm Vạc, Ga Vĩnh Yên, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Toàn Tâm Restaurant",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNOvmGJCOIuu5FZed-xyBCZH61BeiMH-4YiriAv=s10000,3.4,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness centre, Spa, Restaurant, Room service, Airport shuttle, Full-service laundry"
Vĩnh Phúc,Westlake Hotel & Resort Vĩnh Phúc,http://westlakevinhphuc.com/,Không có mô tả,1496843,"Đầm Vạc, Ga Vĩnh Yên, Cảng hàng không Quốc tế Nội Bài, Nhà hàng SEOUL GARDEN - 서울 가든 빈푹",Không có hạng sao,https://images.trvl-media.com/lodging/25000000/24140000/24139400/24139327/c5b2ebc7_z.jpg,3.5,"Free breakfast, Free Wi-Fi, Parking, Outdoor pool, Hot tub, Air conditioning, Spa, Restaurant, Kitchen in some rooms, Airport shuttle, Full-service laundry"
Vĩnh Phúc,ZEN HOTEL 2,https://zenhotelhvn.vn/,Không có mô tả,508241,"Đầm Vạc, Cảng hàng không Quốc tế Nội Bài, Nhà hàng dê núi phú gia",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOI4Wt211qZthGqB5BkkZndJApFRDYmmVyWIhkN=s10000,3.6,"Free Wi-Fi, Parking, Full-service laundry"
Vĩnh Phúc,Tây Bắc Hotel Tam Đảo,Không có link,Không có mô tả,1042500,"Lâu đài Tam Đảo - Château De Tamdao, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Thiên Hương Tam Đảo",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPvw4epNNC-Mjm3oqV14oY1L05e5uI92x26WV1i=s10000,3.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Phúc,Flamingo Đại Lải - Villa Tự Doanh - Villa with Private Pool,https://www.bluepillow.com/search?p_id=589de54a7c00cb10c8d94588&dest=bkng&cat=Villa&accomodationids=62df0ea1ba454484938998b9,Không có mô tả,921515,"Cảng hàng không Quốc tế Nội Bài, Nhà hàng Phú Quý",Không có hạng sao,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/537681253.jpg?k=fbf6c13ac84ca610d307793233fd9b3e02ca25074d07bd83cc9a9bc579ae3c0d&o=,3.1,"Điều hòa nhiệt độ, Xe đưa đón ra sân bay, Phù hợp với trẻ em, Bồn tắm nước nóng, Bể bơi trong nhà, Kệ bàn là, Bếp, Không hút thuốc, Truyền hình cáp, Máy giặt, Có lối đi cho xe lăn, Đỗ xe miễn phí, Wi-Fi miễn phí"
Vĩnh Phúc,Villa R331 Forest Dai Lai Resort,https://www.bluepillow.com/search?p_id=589de54a7c00cb10c8d94588&dest=bkng&cat=Villa&accomodationids=654cb0c93011da1e8b78b265,Không có mô tả,1660000,Cảng hàng không Quốc tế Nội Bài,Không có hạng sao,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZFsp563N_OGAd8vxUa3tlbOD4Zr-JlvPHmKJFthnHsmEqFVj6VzUPVZJc5M8yJXogf9FQsCIRa5-y7dO72ysMLzJe6LMOnEwX28G7utyUaLfDMNBHWfQ==.jpg,2.7,"Điều hòa nhiệt độ, Phù hợp với trẻ em, Trung tâm thể dục, Bể bơi ngoài trời, Không hút thuốc, Truyền hình cáp, Đỗ xe miễn phí, Wi-Fi miễn phí"
Vĩnh Phúc,VILLA VIEW HỒ - FLAMINGO ĐẠI LẢI,https://www.bluepillow.com/search?p_id=589de54a7c00cb10c8d94588&dest=bkng&cat=Villa&accomodationids=648622b27f7e24c192321913,Không có mô tả,1054112,Cảng hàng không Quốc tế Nội Bài,Không có hạng sao,https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/537434671.jpg?k=fafd6909b849b0247499237fc89f650880667f75fc8f4b80ca6db565529387cb&o=,3.3,"Điều hòa nhiệt độ, Xe đưa đón ra sân bay, Ban công, Có đường ra bãi biển, Phù hợp với trẻ em, Giường cũi, Trung tâm thể dục, Bồn tắm nước nóng, Bể bơi trong nhà, Kệ bàn là, Bếp, Lò vi sóng, Lò nướng ngoài trời, Bể bơi ngoài trời, Lò nướng, Sân hiên, Không hút thuốc, Truyền hình cáp, Máy giặt, Có lối đi cho xe lăn, Đỗ xe miễn phí, Wi-Fi miễn phí"
Vĩnh Phúc,Biệt thự Flamingo Đại Lải,Không có link,Không có mô tả,918000,"Cảng hàng không Quốc tế Nội Bài, Nhà hàng Phú Quý",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPP4Yfu902C1V3U9jrBIZUfHmI7pSiezSDpgkhX=s10000,2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Vĩnh Phúc,Khách Sạn Orient,Không có link,Không có mô tả,840633,"Chợ Tam Đảo, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Tuấn Hương Tam Đảo",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMrys7Tx8mrdNFGE9UqtfBlD63lNzz_TISvgLn4=s10000,4.2,"Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Full-service laundry"
Vĩnh Phúc,Khách sạn Genuss Tam Đảo ( royalhuy ),Không có link,Không có mô tả,936360,"Thác Bạc, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Dương Xỉ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMfiinckNEnS0E2gSzx6YZL2JrFzvFYCwVPZMwh=s10000,3.9,"Breakfast ($), Free Wi-Fi, Parking, Pool, Hot tub, Air conditioning, Pet-friendly, Fitness centre, Restaurant, Room service, Full-service laundry, Accessible, Business centre, Smoke-free property"
Vĩnh Phúc,Khách sạn Galaxy,Không có link,Không có mô tả,900000,"Nhà thờ Tam Đảo, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Tuấn Hương Tam Đảo",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMgga5KTGF4W0p_2RpUW6PJGY_K_LK9BCuI4_AU=s10000,4,"Free breakfast, Free Wi-Fi, Free parking, Indoor pool, Air conditioning, Pet-friendly, Kitchen in some rooms, Full-service laundry, Child-friendly, Smoke-free property"
Vĩnh Phúc,Sông Hồng Resort,http://songhongresort.com/,Không có mô tả,1201408,"Đầm Vạc, Ga Vĩnh Yên, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Sông Hồng Thủ Đô",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipPtFyigbIM9LEGVY4SCbSYOG4ZPz80vSmViCNR2=s10000,3.3,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Child-friendly"
Vĩnh Phúc,Norah Hotel (Vĩnh Yên),Không có link,Không có mô tả,1980000,"Đầm Vạc, Ga Vĩnh Yên, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Norah Vĩnh Yên",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPZG5Jflbiof2bHGr3zT0OnXUyJ2lReFPnZs6ap=s10000,3.3,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
